"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-22",,,,,,"88","100","75",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-23",,,,,,"89","100","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-24",,,,,,"90","102","79",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-25",,,,,,"76","88","63",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-26",,,,,,"80","92","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-27",,,,,,"80","90","71",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-28",,,,,,"75","86","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-29",,,,,,"84","93","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-06-30",,,,,,"91","103","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-01",,,,,,"92","102","83",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-02",,,,,,"84","99","69",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-03",,,,,,"77","90","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-04",,,,,,"73","84","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-05",,,,,,"76","88","63",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-06",,,,,,"80","86","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-07",,,,,,"85","94","76",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-08",,,,,,"85","94","72",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-09",,,,,,"85","96","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-10",,,,,,"86","96","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-11",,,,,,"86","97","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-12",,,,,,"88","99","78",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-13",,,,,,"85","89","81",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-14",,,,,,"89","100","80",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-15",,,,,,"88","99","75",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-16",,,,,,"89","100","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-17",,,,,,"90","101","79",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-18",,,,,,"92","104","82",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-19",,,,,,"92","103","81",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-20",,,,,,"87","98","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-21",,,,,,"86","96","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-22",,,,,,"86","99","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-23",,,,,,"88","100","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-24",,,,,,"90","102","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-25",,,,,,"93","105","80",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-26",,,,,,"94","103","86",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-27",,,,,,"89","99","79",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-28",,,,,,"88","100","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-29",,,,,,"88","98","81",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-30",,,,,,"85","96","76",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-07-31",,,,,,"87","97","79",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-01",,,,,,"86","96","76",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-02",,,,,,"82","94","71",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-03",,,,,,"82","95","70",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-04",,,,,,"84","94","76",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-05",,,,,,"80","90","70",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-06",,,,,,"83","95","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-07",,,,,,"83","92","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-08",,,,,,"84","95","75",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-09",,,,,,"88","99","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-10",,,,,,"90","101","81",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-11",,,,,,"87","97","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-12",,,,,,"83","95","72",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-13",,,,,,"83","95","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-14",,,,,,"80","93","67",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-15",,,,,,"79","92","68",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-16",,,,,,"82","95","67",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-17",,,,,,"86","98","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-18",,,,,,"87","98","78",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-19",,,,,,"86","96","78",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-20",,,,,,"84","96","75",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-21",,,,,,"76","86","67",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-22",,,,,,"76","88","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-23",,,,,,"75","87","63",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-24",,,,,,"73","85","62",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-25",,,,,,"76","88","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-26",,,,,,"77","87","70",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-27",,,,,,"72","83","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-28",,,,,,"72","84","63",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-29",,,,,,"73","84","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-30",,,,,,"69","81","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-08-31",,,,,,"74","87","61",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-01",,,,,,"81","96","71",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-02",,,,,,"83","96","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-03",,,,,,"83","97","71",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-04",,,,,,"82","94","73",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-05",,,,,,"83","94","74",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-06",,,,,,"80","92","68",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-07",,,,,,"85","97","76",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-08",,,,,,"83","93","75",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-09",,,,,,"82","94","71",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-10",,,,,,"81","92","72",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-11",,,,,,"77","86","67",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-12",,,,,,"66","75","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-13",,,,,,"66","76","55",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-14",,,,,,"69","80","59",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-15",,,,,,"68","77","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-16",,,,,,"67","80","59",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-17",,,,,,"71","81","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-18",,,,,,"71","82","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-19",,,,,,"75","86","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-20",,,,,,"79","90","70",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-21",,,,,,"80","89","72",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-22",,,,,,"78","88","69",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-23",,,,,,"76","86","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-24",,,,,,"80","90","71",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-25",,,,,,"84","95","75",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-26",,,,,,"86","96","77",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-27",,,,,,"85","97","79",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-28",,,,,,"78","89","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-29",,,,,,"63","72","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-09-30",,,,,,"67","77","57",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-01",,,,,,"67","72","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-02",,,,,,"69","78","59",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-03",,,,,,"67","78","62",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-04",,,,,,"61","63","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-05",,,,,,"64","74","57",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-06",,,,,,"66","76","57",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-07",,,,,,"67","78","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-08",,,,,,"72","81","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-09",,,,,,"71","80","61",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-10",,,,,,"66","76","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-11",,,,,,"66","77","55",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-12",,,,,,"72","82","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-13",,,,,,"76","86","67",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-14",,,,,,"68","79","59",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-15",,,,,,"70","82","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-16",,,,,,"74","84","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-17",,,,,,"71","80","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-18",,,,,,"71","80","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-19",,,,,,"75","85","64",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-20",,,,,,"75","83","68",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-21",,,,,,"73","82","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-22",,,,,,"71","80","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-23",,,,,,"65","73","56",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-24",,,,,,"67","74","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-25",,,,,,"72","82","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-26",,,,,,"71","80","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-27",,,,,,"71","79","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-28",,,,,,"65","71","59",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-29",,,,,,"60","69","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-30",,,,,,"63","71","56",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-10-31",,,,,,"69","76","61",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-01",,,,,,"73","83","65",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-02",,,,,,"70","77","63",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-03",,,,,,"74","84","66",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-04",,,,,,"70","76","63",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-05",,,,,,"68","77","61",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-06",,,,,,"68","78","61",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-07",,,,,,"63","72","56",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-08",,,,,,"61","73","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-09",,,,,,"60","62","58",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-10",,,,,,"61","68","54",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-11",,,,,,"61","71","52",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-12",,,,,,"61","68","54",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-13",,,,,,"59","64","56",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-14",,,,,,"58","65","54",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-15",,,,,,"59","65","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-16",,,,,,"62","70","57",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-17",,,,,,"61","67","55",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-18",,,,,,"61","69","55",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-19",,,,,,"63","70","57",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-20",,,,,,"59","68","54",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-21",,,,,,"51","57","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-22",,,,,,"49","52","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-23",,,,,,"50","54","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-24",,,,,,"55","61","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-25",,,,,,"56","63","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-26",,,,,,"56","62","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-27",,,,,,"52","56","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-28",,,,,,"52","56","51",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-29",,,,,,"48","51","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-11-30",,,,,,"48","54","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-01",,,,,,"46","53","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-02",,,,,,"45","51","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-03",,,,,,"46","51","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-04",,,,,,"52","57","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-05",,,,,,"49","53","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-06",,,,,,"51","59","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-07",,,,,,"50","57","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-08",,,,,,"52","60","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-09",,,,,,"47","52","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-10",,,,,,"52","60","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-11",,,,,,"51","60","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-12",,,,,,"53","60","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-13",,,,,,"51","58","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-14",,,,,,"50","55","48",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-15",,,,,,"51","53","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-16",,,,,,"51","54","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-17",,,,,,"50","54","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-18",,,,,,"51","55","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-19",,,,,,"55","62","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-20",,,,,,"49","53","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-21",,,,,,"50","54","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-22",,,,,,"50","55","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-23",,,,,,"48","50","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-24",,,,,,"46","48","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-25",,,,,,"49","58","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-26",,,,,,"49","58","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-27",,,,,,"47","55","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-28",,,,,,"47","55","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-29",,,,,,"50","56","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-30",,,,,,"47","54","41",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2018-12-31",,,,,,"44","52","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-01",,,,,,"46","53","38",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-02",,,,,,"45","54","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-03",,,,,,"47","52","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-04",,,,,,"49","56","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-05",,,,,,"44","48","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-06",,,,,,"42","44","38",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-07",,,,,,"47","53","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-08",,,,,,"51","55","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-09",,,,,,"50","52","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-10",,,,,,"52","58","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-11",,,,,,"51","56","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-12",,,,,,"55","63","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-13",,,,,,"53","61","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-14",,,,,,"51","60","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-15",,,,,,"45","47","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-16",,,,,,"49","51","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-17",,,,,,"48","51","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-18",,,,,,"47","50","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-19",,,,,,"52","55","48",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-20",,,,,,"50","54","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-21",,,,,,"46","53","40",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-22",,,,,,"51","60","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-23",,,,,,"50","56","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-24",,,,,,"58","69","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-25",,,,,,"60","70","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-26",,,,,,"62","70","54",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-27",,,,,,"63","71","52",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-28",,,,,,"58","68","52",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-29",,,,,,"58","67","53",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-30",,,,,,"56","61","52",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-01-31",,,,,,"59","67","52",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-01",,,,,,"51","55","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-02",,,,,,"48","52","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-03",,,,,,"45","50","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-04",,,,,,"40","46","34",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-05",,,,,,"38","46","32",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-06",,,,,,"40","48","34",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-07",,,,,,"41","46","37",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-08",,,,,,"42","46","38",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-09",,,,,,"39","42","36",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-10",,,,,,"38","46","33",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-11",,,,,,"42","47","37",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-12",,,,,,"42","45","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-13",,,,,,"44","51","38",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-14",,,,,,"49","54","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-15",,,,,,"42","48","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-16",,,,,,"42","50","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-17",,,,,,"41","49","34",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-18",,,,,,"43","51","37",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-19",,,,,,"44","53","37",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-20",,,,,,"43","52","38",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-21",,,,,,"43","51","37",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-22",,,,,,"43","53","35",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-23",,,,,,"45","51","40",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-24",,,,,,"45","47","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-25",,,,,,"44","47","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-26",,,,,,"45","47","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-27",,,,,,"48","53","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-02-28",,,,,,"46","52","42",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-01",,,,,,"47","51","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-02",,,,,,"49","52","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-03",,,,,,"50","52","48",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-04",,,,,,"49","53","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-05",,,,,,"48","53","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-06",,,,,,"50","56","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-07",,,,,,"47","53","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-08",,,,,,"42","49","40",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-09",,,,,,"42","44","39",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-10",,,,,,"47","53","40",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-11",,,,,,"55","63","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-12",,,,,,"52","58","43",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-13",,,,,,"49","57","40",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-14",,,,,,"54","63","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-15",,,,,,"57","66","48",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-16",,,,,,"60","70","52",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-17",,,,,,"62","71","55",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-18",,,,,,"65","75","57",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-19",,,,,,"64","69","60",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-20",,,,,,"50","56","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-21",,,,,,"52","60","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-22",,,,,,"48","51","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-23",,,,,,"47","52","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-24",,,,,,"53","61","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-25",,,,,,"49","54","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-26",,,,,,"52","58","47",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-27",,,,,,"51","57","46",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-28",,,,,,"47","52","45",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-29",,,,,,"52","60","44",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-30",,,,,,"60","67","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-03-31",,,,,,"63","73","56",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-01",,,,,,"59","68","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-02",,,,,,"53","57","50",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-03",,,,,,"53","58","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-04",,,,,,"54","57","51",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-05",,,,,,"51","55","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-06",,,,,,"55","59","49",
"USR0000CCOH","COHASSET CALIFORNIA, CA US","2019-04-07",,,,,,"61","67","55",
