"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-13","0.00",,,"82","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-14","0.00",,,"78","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-15","0.10",,,"68","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-16","0.00",,,"67","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-17","0.00",,,"67","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-18","0.00",,,"66","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-19","0.00",,,"64","24",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-20","0.00",,,"57","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-21","0.00",,,"60","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-22","0.00",,,"61","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-23","0.00",,,"62","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-24","0.00",,,"63","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-25","0.00",,,"64","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-26","0.00",,,"66","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-27","0.00",,,"65","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-28","0.00",,,"52","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-29","0.00",,,"62","25",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-11-30","0.00",,,"67","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-01","0.00",,,"66","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-02","0.00",,,"69","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-03","0.00",,,"69","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-04","0.00",,,"58","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-05","0.00",,,"61","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-06","0.00",,,"60","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-07","1.67",,,"61","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-08","0.00",,,"59","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-09","0.65",,,"56","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-10","1.70",,,"59","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-11","1.18",,,"53","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-12","0.88",,,"52","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-13","0.00",,,"52","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-14","0.07",,,"55","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-15","0.00",,,"56","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-16","0.00",,,"59","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-17","0.00",,,"54","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-18","0.00",,,"55","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-19","0.00",,,"57","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-20","0.00",,,"56","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-21","0.00",,,"58","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-22","0.15",,,"57","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-23","0.47",,,"62","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-24","0.22",,,"53","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-25","2.54",,,"57","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-26","0.70",,,"60","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-27","0.03",,,"62","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-28","0.00",,,"67","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-29","0.00",,,"68","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-30","0.14",,,"58","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1906-12-31","0.00",,,"52","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-01","0.00",,,"52","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-02","0.00",,,"54","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-03","0.11",,,"52","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-04","1.04",,,"52","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-05","0.25",,,"53","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-06","0.00",,,"42","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-07","0.00",,,"37","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-08","0.45",,,"40","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-09","0.00",,,"51","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-10","0.44",,,"53","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-11","0.55",,,"58","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-12","0.00",,,"55","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-13","0.00",,,"52","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-14","0.58",,,"50","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-15","0.04",,,"46","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-16","0.00",,,"47","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-17","0.95",,,"56","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-18","0.00",,,"49","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-19","0.00",,,"50","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-20","0.00",,,"56","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-21","0.00",,,"61","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-22","0.00",,,"65","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-23","0.00",,,"55","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-24","0.00",,,"50","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-25","0.00",,,"58","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-26","0.90",,,"56","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-27","0.00",,,"61","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-28","0.87",,,"62","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-29","0.00",,,"60","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-30","0.00",,,"64","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-01-31","0.05",,,"62","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-01","0.00",,,"58","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-02","0.57",,,"57","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-03","0.00",,,"69","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-04","0.25",,,"68","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-05","0.00",,,"60","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-06","0.00",,,"68","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-07","0.00",,,"70","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-08","0.00",,,"74","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-09","0.00",,,"52","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-10","0.00",,,"59","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-11","0.00",,,"67","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-12","0.00",,,"73","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-13","0.00",,,"72","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-14","0.00",,,"75","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-15","0.00",,,"75","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-16","0.00",,,"64","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-17","0.46",,,"60","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-18","0.00",,,"69","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-19","0.00",,,"74","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-20","0.00",,,"71","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-21","0.00",,,"65","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-22","0.68",,,"60","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-23","0.00",,,"63","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-24","0.44",,,"55","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-25","0.00",,,"59","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-26","0.42",,,"61","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-27","0.00",,,"65","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-02-28","0.00",,,"66","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-01","0.00",,,"60","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-02","0.72",,,"59","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-03","0.15",,,"55","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-04","0.10",,,"59","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-05","0.52",,,"61","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-06","0.00",,,"62","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-07","0.00",,,"65","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-08","0.00",,,"63","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-09","1.25",,,"54","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-10","0.00",,,"58","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-11","0.28",,,"56","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-12","0.00",,,"57","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-13","0.00",,,"61","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-14","0.00",,,"63","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-15","0.00",,,"63","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-16","0.86",,,"55","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-17","1.90",,,"59","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-18","0.98",,,"60","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-19","0.50",,,"63","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-20","0.00",,,"64","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-21","1.52",,,"65","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-22","0.00",,,"51","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-23","0.00",,,"53","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-24","0.32",,,"52","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-25","0.00",,,"52","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-26","0.03",,,"53","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-27","0.48",,,"62","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-28","0.00",,,"63","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-29","0.00",,,"68","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-30","0.00",,,"74","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-03-31","0.00",,,"78","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-01","0.00",,,"73","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-02","0.00",,,"59","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-03","0.00",,,"65","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-04","0.00",,,"59","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-05","0.32",,,"70","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-06","0.00",,,"75","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-07","0.00",,,"76","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-08","0.00",,,"79","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-09","0.00",,,"77","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-10","0.00",,,"82","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-11","0.00",,,"84","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-12","0.00",,,"80","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-13","0.00",,,"82","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-14","0.00",,,"70","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-15","1.30",,,"68","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-16","0.00",,,"72","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-17","0.00",,,"80","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-18","0.00",,,"82","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-19","0.00",,,"83","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-20","0.00",,,"80","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-21","0.00",,,"80","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-22","0.00",,,"80","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-23","0.00",,,"81","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-24","0.00",,,"73","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-25","0.00",,,"69","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-26","0.00",,,"66","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-27","0.00",,,"76","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-28","0.00",,,"82","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-29","0.00",,,"82","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-04-30","0.00",,,"82","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-01","0.00",,,"80","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-02","0.00",,,"80","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-03","0.05",,,"72","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-04","0.00",,,"78","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-05","0.00",,,"75","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-06","0.00",,,"68","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-07","0.00",,,"72","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-08","0.00",,,"78","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-09","0.00",,,"78","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-10","0.00",,,"70","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-11","0.00",,,"78","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-12","0.00",,,"75","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-13","0.00",,,"83","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-14","0.00",,,"87","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-15","0.00",,,"90","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-16","0.00",,,"87","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-17","0.00",,,"81","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-18","0.00",,,"80","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-19","0.12",,,"75","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-20","0.02",,,"76","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-21","0.00",,,"78","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-22","0.06",,,"68","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-23","0.04",,,"78","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-24","0.00",,,"82","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-25","0.00",,,"85","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-26","0.00",,,"91","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-27","0.00",,,"93","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-28","0.00",,,"94","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-29","0.00",,,"95","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-30","0.00",,,"90","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-05-31","0.00",,,"90","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-01","0.00",,,"89","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-02","0.00",,,"95","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-03","0.00",,,"90","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-04","0.00",,,"88","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-05","0.00",,,"77","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-06","0.00",,,"75","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-07","0.13",,,"77","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-08","0.00",,,"84","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-09","0.00",,,"90","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-10","0.00",,,"82","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-11","0.54",,,"78","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-12","0.03",,,"71","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-13","0.12",,,"66","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-14","0.13",,,"73","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-15","0.00",,,"80","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-16","0.00",,,"87","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-17","0.00",,,"97","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-18","0.00",,,"101","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-19","0.00",,,"103","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-20","0.00",,,"99","61",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-21","0.06",,,"90","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-22","0.00",,,"87","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-23","0.00",,,"85","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-24","0.00",,,"93","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-25","0.00",,,"97","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-26","0.00",,,"101","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-27","0.00",,,"97","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-28","0.00",,,"94","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-29","0.00",,,"94","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-06-30","0.00",,,"91","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-01","0.00",,,"95","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-02","0.00",,,"94","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-03","0.00",,,"93","64",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-04","0.00",,,"96","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-05","0.00",,,"95","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-06","0.00",,,"99","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-07","0.00",,,"92","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-08","0.00",,,"95","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-09","0.00",,,"98","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-10","0.00",,,"101","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-11","0.00",,,"103","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-12","0.00",,,"104","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-13","0.00",,,"102","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-14","0.00",,,"94","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-15","0.00",,,"93","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-16","0.00",,,"95","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-17","0.00",,,"100","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-18","0.00",,,"100","61",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-19","0.00",,,"99","64",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-20","0.00",,,"94","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-21","0.00",,,"100","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-22","0.00",,,"100","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-23","0.00",,,"98","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-24","0.00",,,"98","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-25","0.00",,,"92","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-26","0.00",,,"97","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-27","0.00",,,"97","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-28","0.00",,,"98","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-29","0.00",,,"99","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-30","0.00",,,"100","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-07-31","0.00",,,"101","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-01","0.00",,,"100","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-02","0.00",,,"98","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-03","0.00",,,"104","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-04","0.00",,,"101","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-05","0.00",,,"100","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-06","0.00",,,"94","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-07","0.00",,,"95","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-08","0.00",,,"90","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-09","0.00",,,"85","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-10","0.00",,,"95","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-11","0.00",,,"100","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-12","0.00",,,"101","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1907-08-13","0.00",,,"101","53",
